,shopid,userid
1786,199366542,0
1787,155327913,0
1788,153557550,0
1789,119753103,0
1790,16573133,0
1791,60754578,0
1792,60576191,0
1793,191051556,0
1794,179800924,0
1795,163605280,0
1796,28164228,0
1797,33284373,0
1798,107141179,0
1799,59322527,0
1800,127444201,0
1801,91678877,0
1802,171554188,0
1803,39315928,0
1804,187166408,0
1805,130920944,0
1806,16666500,0
1807,44824129,0
1808,203088394,0
1809,63908245,0
1810,50969852,0
1811,164868292,0
1812,141603929,0
1813,183691976,0
1814,1017401,0
1815,86634598,0
1816,203663529,0
1817,66715582,0
1818,148866409,0
1819,119309887,0
1820,169130675,0
1821,100048174,0
1822,113952741,0
1823,62713492,0
1824,156563362,0
1825,132042151,0
1826,131669868,0
1827,116704504,0
1828,117094010,0
1829,147706582,0
1830,118949267,0
1831,168926150,0
1832,99649785,0
1833,132818264,0
1834,86693216,0
1835,109644415,0
1836,81244397,0
1837,64237119,0
1838,156292471,0
1839,98708338,0
1840,193459590,0
1841,168087890,0
1842,150218066,0
1843,121127475,0
1844,186253919,0
1845,20813973,0
1846,49071231,0
1847,36505840,0
1848,131670983,0
1849,8808060,0
1850,139267434,0
1852,83864728,0
1853,173790079,0
1854,31582966,0
1855,18785091,0
1856,176643688,0
1857,182869608,0
1858,90501117,0
1859,117986593,0
1860,50969547,0
1861,109823168,0
1862,182155268,0
1863,27430506,0
1864,173468219,0
1865,42382113,0
1866,203754624,0
1867,104593417,0
1868,91542381,0
1869,173315636,0
1870,208852099,0
1871,139268621,0
1872,132092577,0
1873,26299009,0
1874,173790292,0
1875,134972814,0
1876,13735592,0
1877,110867912,0
1878,96679836,0
1880,89128485,0
1881,52494327,0
1882,27301695,0
1883,118549533,0
1884,195639347,0
1885,118076774,0
1886,162227755,0
1887,162297388,0
1888,127225619,0
1889,209247077,0
1890,96953206,0
1891,145281259,0
1892,142368518,0
1893,30876744,0
1894,21976491,0
1895,84321142,0
1896,81072776,0
1897,53479739,0
1898,48256120,0
1899,19083596,0
1900,83767775,0
1901,98529801,0
1902,148821394,0
1903,52440733,0
1906,130136652,0
1907,50099480,0
1908,64917226,0
1909,139252332,0
1910,82368044,0
1911,187128791,0
1912,27672923,0
1913,22658223,0
1914,62398554,0
1915,186831048,0
1916,95745694,0
1917,143246658,0
1919,102278984,0
1920,43371822,0
1921,62398447,0
1922,161153952,0
1923,14885158,0
1924,40979499,0
1925,72112289,0
1926,53762796,0
1927,162586416,0
1928,137739819,0
1929,164770486,0
1930,173316022,0
1931,124434140,0
1932,80693208,0
1933,118120798,0
1934,139555806,0
1935,60463625,0
1936,183207190,0
1937,135435704,0
1938,187018078,0
1939,60632091,0
1940,173787578,0
1941,129654153,0
1942,20025878,0
1943,155436828,0
1944,156181723,0
1945,45084333,0
1946,112454500,0
1947,88612575,0
1948,86799255,0
1949,183392760,0
1950,42612188,0
1951,203549967,0
1952,91679894,0
1953,28090352,0
1954,64910285,0
1955,19517813,0
1956,203583393,0
1957,11719013,0
1958,42589471,0
1959,182535319,0
1960,90349081,0
1961,83102532,0
1962,129649797,0
1963,129916443,0
1965,130118461,0
1966,163545636,0
1967,55140420,0
1968,115716702,0
1969,118950677,0
1970,135054508,0
1971,10228730,0
1972,85965667,0
1973,12754731,0
1974,159649320,0
1975,118122329,0
1976,140151614,0
1977,128299439,0
1978,12953638,0
1979,8255220,0
1980,152249378,0
1981,160135616,0
1982,188348865,0
1983,116819773,0
1985,166598455,0
1986,91681600,0
1987,129916519,0
1988,7835467,0
1989,12028807,0
1990,130168935,0
1991,14631842,0
1992,93691788,0
1993,88202387,0
1994,203076706,0
1995,77597040,0
1996,188553471,0
1997,147117679,0
1998,49947104,0
1999,91242967,0
2000,135111138,0
2001,76630020,0
2002,129916663,0
2004,69575583,0
2005,140990247,0
2006,97084677,0
2007,156051324,0
2008,65281151,0
2010,157025904,0
2011,100029879,0
2012,157923338,0
2013,107241825,0
2014,76484912,0
2015,79694639,0
2016,208782818,0
2017,8926646,0
2018,89124819,0
2019,95230591,0
2020,121017883,0
2021,201708299,0
2022,33379009,0
2023,10311,0
2024,116538958,0
2025,45869875,0
2026,45693167,0
2027,138168262,0
2028,50969033,0
2029,29652603,0
2030,85965690,0
2031,104804587,0
2033,108064389,0
2034,22663211,0
2035,40107935,0
2036,66862214,0
2037,89948967,0
2038,166801810,0
2039,193251888,0
2040,98768262,0
2041,81248629,0
2042,143597215,0
2043,43288453,0
2044,13405,0
2045,116374296,0
2046,125343597,0
2048,61358814,0
2049,173319810,0
2050,110868427,0
2051,185596615,0
2052,116342517,0
2053,151400394,0
2054,195867060,0
2055,32303717,0
2056,64375750,0
2057,163340263,0
2059,7975018,0
2060,164031554,0
2061,153715596,0
2062,188383142,0
2063,119363140,0
2064,203570920,0
2065,163299162,0
2066,64516548,0
2067,113953064,0
2068,187532720,0
2069,93359725,0
2070,111328821,0
2071,141920710,0
2072,3983267,0
2073,66861586,0
2074,102303977,0
2075,182893262,0
2076,169900491,0
2077,129858195,0
2078,93950041,0
2079,50968827,0
2080,181733686,0
2081,109809298,0
2082,53890724,0
2083,110140976,0
2084,70524908,0
2085,16618662,0
2086,199051757,0
2087,60861695,0
2088,203546856,0
2089,71350056,0
2090,193414221,0
2091,161161969,0
2093,101532883,0
2094,64376561,0
2095,11870800,0
2096,1224830,0
2097,40205423,0
2098,171619493,0
2099,58113577,0
2101,151681460,0
2102,196055491,0
2103,134968437,0
2104,63369471,0
2106,38990760,0
2107,111231655,0
2108,39375790,0
2109,738391,0
2110,128299931,0
2111,135054432,0
2112,166679749,0
2113,31510663,0
2114,110879438,0
2115,140625508,0
2116,182858496,0
2117,64388529,0
2118,26681577,0
2120,117661373,0
2121,79735070,0
2122,47368929,0
2123,139261173,0
2124,19067433,0
2125,54593630,0
2126,173489052,0
2127,65949570,0
2128,131669277,0
2129,139003724,0
2130,16175883,0
2131,173786828,0
2132,182275988,0
2133,159643874,0
2134,87621172,0
2135,121001936,0
2136,162545165,0
2137,11342466,0
2138,98146413,0
2139,140392853,0
2140,66658586,0
2141,203404578,0
2142,42413290,0
2143,28812820,0
2144,77698078,0
2145,200982615,0
2146,60785436,0
2147,187096742,0
2148,168688727,0
2149,190434361,0
2150,43523981,0
2151,75757672,0
2152,116628715,0
2154,148811005,0
2155,10133,0
2156,24515275,0
2157,100115134,0
2158,195864836,0
2159,180141063,0
2160,17604335,0
2161,108401224,0
2162,149821871,0
2163,53613331,0
2164,83132219,0
2165,100029932,0
2166,106997663,0
2167,163312176,0
2168,177799283,0
2169,42535292,0
2170,41856596,0
2172,182859309,0
2173,95757987,0
2174,91087848,0
2175,63110082,0
2176,134408112,0
2177,182860072,0
2178,68766530,0
2179,146877969,0
2180,1806841,0
2181,137490922,0
2182,162165162,0
2183,173472055,0
2184,193422595,0
2185,46637860,0
2186,18718983,0
2187,124199509,0
2188,104590472,0
2189,10678993,0
2191,109890037,0
2192,139094437,0
2193,367947,0
2194,139075719,0
2195,152249440,0
2196,173468832,0
2197,14548350,0
2198,99780139,0
2199,187342268,0
2200,170053176,0
2201,201211756,0
2202,80066572,0
2203,164992777,0
2204,90172857,0
2205,54593828,0
2206,72368583,0
2207,14925171,0
2208,193010193,0
2209,54472231,0
2210,134937952,0
2211,42127163,0
2212,19811306,0
2213,92916214,0
2215,45084281,0
2217,90527350,0
2218,143897783,0
2219,2333620,0
2220,80006666,0
2221,164781518,0
2222,35583114,0
2223,151865393,0
2224,91087923,0
2225,3589981,0
2226,81919856,0
2227,61978612,0
2228,130838928,0
2229,70656906,0
2230,28802011,0
2231,133463913,0
2233,85745898,0
2234,135041697,0
2235,83698893,0
2236,102396064,0
2237,191994488,0
2238,38670688,0
2240,201537665,0
2241,158213963,0
2243,44824231,0
2244,161288903,0
2245,106943747,0
2246,134301558,0
2247,32736674,0
2248,186675201,0
2249,639650,0
2250,149503269,0
2251,156993318,0
2252,95736721,0
2253,213138763,0
2254,133543904,0
2255,156770494,0
2256,88484568,0
2257,113968118,0
2258,62374610,0
2259,83091093,0
2260,163120769,0
2261,66407888,0
2263,131393410,0
2264,187013817,0
2265,131671633,0
2266,134596516,0
2267,63371453,0
2268,82269338,0
2269,66630937,0
2270,173263132,0
2271,188912438,0
2272,137491020,0
2274,117078931,0
2275,143596810,0
2276,126241811,0
2277,156194756,0
2278,91038550,0
2279,149773657,0
2280,155075170,0
2281,91542691,0
2282,147708546,0
2283,25609138,0
2284,9452640,0
2285,172458510,0
2286,13845445,0
2287,83090913,0
2288,883177,0
2289,140734075,0
2290,154418165,0
2291,173550229,0
2293,13576828,0
2294,209201312,0
2295,638464,0
2296,141603595,0
2297,63665185,0
2298,127836898,0
2299,152257685,0
2300,40204779,0
2301,191969075,0
2302,73120749,0
2303,143897757,0
2304,12165119,0
2305,90336709,0
2306,82069617,0
2307,406582,0
2308,54593928,0
2309,91087572,0
2310,48788084,0
2311,129727012,0
2312,8167351,0
2313,23750501,0
2314,89955089,0
2315,176725657,0
2316,155081372,0
2317,63673167,0
2318,67017280,0
2319,25202246,0
2320,93950114,0
2321,14145886,0
2322,28180460,0
2323,182446960,0
2324,129969285,0
2325,147779061,0
2326,173815239,0
2327,121804199,0
2328,86572154,0
2329,98700387,0
2330,29837636,0
2331,77216478,0
2333,148836506,0
2334,80201200,0
2335,133352282,0
2336,10203122,0
2337,157605333,0
2338,131669530,0
2339,132956305,0
2340,202979125,0
2341,50969203,0
2342,10498480,0
2343,26974952,0
2344,110641297,0
2345,118945955,0
2346,119751663,0
2347,150253294,0
2348,48122,0
2349,125285018,0
2350,195867159,0
2352,135055306,0
2353,175754992,0
2355,149773289,0
2356,39899716,0
2357,132921807,0
2359,201523809,0
2360,162184924,0
2361,170324130,0
2362,80108,0
2363,201611373,0
2364,111231880,0
2365,109755022,0
2366,129926413,0
2367,164056008,0
2368,99608764,0
2369,149774089,0
2370,129506077,0
2371,85844,0
2372,209434043,0
2373,137272127,0
2374,183742479,0
2375,80091569,0
2376,212418081,0
2378,160368372,0
2379,85459176,0
2380,111304113,0
2381,130789765,0
2382,49084092,0
2383,45009669,0
2384,166504641,0
2385,129666528,0
2386,188830012,0
2387,11824880,0
2388,169910507,0
2389,93295101,0
2390,163134195,0
2391,191000229,0
2392,145496441,0
2393,130099326,0
2394,88030821,0
2395,98815227,0
2396,141003071,0
2397,123188926,0
2399,29238486,0
2400,57327530,0
2401,47432062,0
2402,68266167,0
2403,27430595,0
2404,173798766,0
2405,140130382,0
2406,78686907,0
2407,182888446,0
2408,195860965,0
2409,12852945,0
2410,54593721,0
2411,1005535,0
2412,60315503,0
2413,161672415,0
2414,119595082,0
2415,173552065,0
2416,30101998,0
2417,129877943,0
2418,143897805,0
2419,190793215,0
2420,209270473,0
2421,20660177,0
2422,135041816,0
2423,162291936,0
2424,184639455,0
2425,125073665,0
2426,211994177,0
2427,75424355,0
2428,151938290,0
2429,153763955,0
2430,29194590,0
2431,156315311,0
2432,139614313,0
2433,190648689,0
2434,72376784,0
2435,164763766,0
2436,163304907,0
2437,76357052,0
2438,153206786,0
2439,92937409,0
2440,165420424,0
2441,45349944,0
2443,132964122,0
2444,147116324,0
2445,137490898,0
2446,54799439,0
2448,95446709,0
2449,12990524,0
2450,139241014,0
2451,63546470,0
2452,96573864,0
2453,175755100,0
2454,185229671,0
2455,156292340,0
2456,63636957,0
2457,96755478,0
2458,50968872,0
2459,60863338,0
2460,130946507,0
2462,72568210,0
2463,115309793,0
2464,66630848,0
2465,76357110,0
2466,177825912,0
2467,46703854,0
2468,131387121,0
2469,173696254,0
2470,68973439,0
2471,196535720,0
2472,60863422,0
2473,80776569,0
2474,23714713,0
2475,45650100,0
2476,171645983,0
2477,23154453,0
2478,225246,0
2479,186092181,0
2480,45503333,0
2481,101573405,0
2482,84652429,0
2483,199315755,0
2484,19701788,0
2485,160280428,0
2486,12166345,0
2487,186637204,0
2488,63445331,0
2489,186526360,0
2490,4150275,0
2491,64516648,0
2492,82024305,0
2493,50970275,0
2494,2889150,0
2495,151937807,0
2496,203663610,0
2497,187111621,0
2498,177825570,0
2499,48125852,0
2500,6778676,0
2501,16343535,0
2502,113959554,0
2503,131670390,0
2504,63841126,0
2505,21089821,0
2506,50922062,0
2507,66836561,0
2508,203609790,0
2509,129915253,0
2510,187796551,0
2511,107888208,0
2512,54784670,0
2513,130920557,0
2514,158348930,0
2515,112548525,0
2516,119029672,0
2517,182873821,0
2518,199336066,0
2519,90385730,0
2520,131670261,0
2521,199318080,0
2522,105222713,0
2523,69872153,0
2524,23848433,0
2525,26093863,0
2526,129917020,0
2527,171591465,0
2528,209027282,0
2529,109790977,0
2530,86947704,0
2531,155143785,0
2532,131671186,0
2533,69703052,0
2534,68909495,0
2535,104804366,0
2536,13978311,0
2537,163830568,0
2538,70525036,0
2539,121017808,0
2540,146864646,0
2541,196652292,0
2542,168007921,0
2543,203566556,0
2544,173553238,0
2545,132684998,0
2546,90336011,0
2547,119544181,0
2548,68457554,0
2549,160141723,0
2550,183462487,0
2551,169002348,0
2552,127246126,0
2553,182859733,0
2554,84234468,0
2555,76514471,0
2556,108456,0
2557,439185,0
2558,123619111,0
2559,88484439,0
2560,161430747,0
2561,98700393,0
2562,11284464,0
2563,15406109,0
2564,68851581,0
2565,15236712,0
2566,60341714,0
2567,198881270,0
2568,142185896,0
2569,149483279,0
2570,133310768,0
2571,149462234,0
2572,60586272,0
2573,5651988,0
2574,88711121,0
2576,173233710,0
2577,89046712,0
2578,129916641,0
2579,4975347,0
2580,19761496,0
2581,175754620,0
2582,3423589,0
2583,138809989,0
2585,37008998,0
2586,99263387,0
2587,214432425,0
2588,127248364,0
2589,134972419,0
2590,198825355,0
2591,140625290,0
2592,20774891,0
2593,170754850,0
2594,97323677,0
2595,173312479,0
2596,130118587,0
2597,95900252,0
2598,33544002,0
2599,141310401,0
2600,104584185,0
2601,63346894,0
2602,202109966,0
2603,141400601,0
2604,27373250,0
2605,182893964,0
2606,83091054,0
2607,133520698,0
2608,91637172,0
2610,158331319,0
2612,60785363,0
2613,203728133,0
2614,64375867,0
2615,173792847,0
2616,158090519,0
2617,131711368,0
2618,157852746,0
2619,203727042,0
2620,73608513,0
2621,129969213,0
2622,208779886,0
2623,44267597,0
2624,54054704,0
2625,84172634,0
2626,142423704,0
2627,60489482,0
2628,190974914,0
2629,63526352,0
2630,14095076,0
2631,173203743,0
2632,58548741,0
2633,10233884,0
2634,60315050,0
2635,135054321,0
2636,96729300,0
2637,163522118,0
2638,118975211,0
2639,36362859,0
2640,7733457,0
2641,105071276,0
2642,145000395,0
2643,156536792,0
2644,110072998,0
2645,203580746,0
2646,186975730,0
2647,158634002,0
2648,179509168,0
2649,96555548,0
2650,66862006,0
2651,173815676,0
2652,8858742,0
2653,70476995,0
2654,173556662,0
2655,135011137,0
2656,190970270,0
2657,116629192,0
2658,12591446,0
2659,154928691,0
2660,209026870,0
2661,71160099,0
2662,63476290,0
2663,9811974,0
2664,83350528,0
2665,126744295,0
2666,115506599,0
2667,359026,0
2668,173206814,0
2669,167388033,0
2670,64922680,0
2671,72536807,0
2672,61475131,0
2673,88057427,0
2674,33221557,0
2676,81190226,0
2677,139636481,0
2678,135053694,0
2679,87199430,0
2680,97993018,0
2681,183215044,0
2682,203581196,0
2683,90114193,0
2684,81087530,0
2685,140624501,0
2686,97167904,0
2687,132656364,0
2688,50120282,0
2689,162297505,0
2690,641804,0
2691,89117845,0
2692,50968953,0
2693,84172676,0
2694,17674116,0
2695,180115540,0
2696,162815467,0
2697,75732419,0
2698,96459080,0
2699,69574317,0
2700,19811109,0
2701,4115305,0
2702,96879386,0
2703,149254894,0
2704,89889510,0
2705,191997917,0
2706,155539342,0
2708,9719059,0
2709,66391844,0
2710,182852397,0
2711,151932465,0
2712,20173411,0
2713,6119894,0
2714,65319119,0
2715,171385310,0
2716,30572430,0
2717,7599518,0
2718,141604998,0
2719,105299698,0
2720,12709662,0
2721,209274152,0
2722,182888274,0
2723,102293507,0
2724,182083587,0
2725,95275840,0
2726,81839251,0
2727,43527981,0
2728,203573616,0
2729,203741073,0
2730,161969317,0
2731,143153795,0
2732,88899075,0
2733,191588540,0
2734,139969830,0
2735,134968423,0
2736,187398132,0
2737,151371857,0
2738,63840744,0
2739,173422112,0
2740,199377794,0
2741,85458918,0
2742,82369766,0
2743,135053592,0
2744,98520569,0
2745,192924,0
2746,118758287,0
2747,18672068,0
2748,161046168,0
2749,141920074,0
2750,1078921,0
2751,201321199,0
2752,187123853,0
2753,84177332,0
2754,162523271,0
2755,39156271,0
2756,203590124,0
2757,77216751,0
2758,89124187,0
2759,362146,0
2760,209055575,0
2761,71231558,0
2762,136074046,0
2763,98793077,0
2764,8987560,0
2765,80742853,0
2766,89251015,0
2767,76221969,0
2768,32737624,0
2769,118890744,0
2770,208818747,0
2771,16379606,0
2772,180771528,0
2773,71007784,0
2774,186987691,0
2775,28943668,0
2776,28091082,0
2777,211105643,0
2778,40835112,0
2779,96659798,0
2780,18796143,0
2781,115752597,0
2782,182940467,0
2783,77673254,0
2784,8722247,0
2785,76226924,0
2786,3464036,0
2787,195857517,0
2788,199369573,0
2789,937861,0
2790,66484404,0
2791,110868589,0
2792,199248999,0
2793,100489551,0
2794,28090512,0
2795,91688089,0
2796,744308,0
2797,64394452,0
2798,140206174,0
2799,135041637,0
2800,80720869,0
2801,85408205,0
2802,4498522,0
2803,21474926,0
2804,98551848,0
2806,115763655,0
2807,129878240,0
2808,145276787,0
2809,141519353,0
2810,199316386,0
2811,64113230,0
2812,158156700,0
2814,173550267,0
